SNID,redshift_offset,offset_outlier
9457,-0.0015069999999999806,False
9467,-0.0014160000000000006,False
10096,-0.0009860000000000008,False
10434,-0.0012820000000000054,False
10449,-0.0014889999999999903,False
10550,-0.001587000000000005,False
10805,-0.0012769999999999934,False
11067,-0.0009549999999999975,False
11206,-0.0016349999999999976,False
11300,-0.0013139999999999818,False
11452,-0.001477000000000006,False
11557,-0.0010290000000000021,False
11650,-0.001373000000000013,False
11864,-0.0012400000000000189,False
12136,-0.0016490000000000116,False
12779,-0.0010399999999999993,False
12780,-0.0011610000000000023,False
12781,-0.0012609999999999982,False
12841,-0.001413000000000053,False
12843,-0.0013020000000000254,False
12851,-0.0015249999999999986,False
12853,-0.0012280000000000069,False
12855,-0.0013679999999999803,False
12856,-0.0013869999999999993,False
12860,-0.0012559999999999932,False
12869,-0.001466999999999996,False
12881,-0.0014009999999999856,False
12883,-0.0013079999999999758,False
12897,-0.001072,False
12898,-0.0010310000000000041,False
12907,-0.0011680000000000024,False
12927,-0.0008589999999999987,False
12928,-0.0010199999999999931,False
12930,-0.0011029999999999929,False
12950,-0.0013190000000000007,False
12971,-0.0014300000000000146,False
12972,-0.001446999999999976,False
12977,-0.0013729999999999853,False
12983,-0.0013599999999999723,False
13005,-0.0010610000000000064,False
13025,-0.0014909999999999923,False
13038,-0.001355000000000009,False
13044,-0.0013309999999999989,False
13045,-0.0014440000000000008,False
13070,-0.0014419999999999988,False
13072,-0.001467999999999997,False
13099,-0.0015109999999999846,False
13135,-0.0012960000000000055,False
13136,-0.001593000000000011,False
13152,-0.0013910000000000033,False
13254,-0.0008429999999999827,False
13305,-0.0014260000000000106,False
13327,-0.0015490000000000226,False
13354,-0.0010859999999999759,False
13370,-0.0011359999999999981,False
13411,-0.0011990000000000056,False
13425,-0.001464999999999994,False
13506,-0.0012070000000000136,False
13511,-0.0009130000000000249,False
13518,-0.0013900000000000023,False
13578,-0.0013100000000000056,False
13610,-0.001477000000000006,False
13641,-0.0014869999999999883,False
13655,-0.0009649999999999936,False
13689,-0.0014739999999999753,False
13727,-0.0012999999999999956,False
13736,-0.0013849999999999973,False
13757,-0.0015740000000000198,False
13796,-0.0014049999999999896,False
13830,-0.0016240000000000143,False
13835,-0.0014490000000000058,False
13894,-0.0013360000000000039,False
13934,-0.0016189999999999816,False
13956,-0.0012979999999999658,False
14019,-0.0012719999999999954,False
14024,-0.0012250000000000039,False
14108,-0.0005669999999999842,False
14157,-0.0006690000000000029,False
14212,-0.0014099999999999946,False
14261,-0.001483000000000012,False
14279,-0.0011009999999999978,False
14284,-0.0006940000000000002,False
14298,-0.0013080000000000314,False
14318,-0.0012829999999999994,False
14331,-0.0014029999999999876,False
14397,-0.0016059999999999963,False
14421,-0.0010380000000000111,False
14437,-0.0013500000000000179,False
14451,-0.0011140000000000039,False
14456,-0.0016260000000000163,False
14481,-0.001471,False
14735,-0.0010800000000000254,False
14782,-0.0011819999999999886,False
14815,-0.0012209999999999999,False
14816,-0.0013309999999999989,False
14846,-0.0014100000000000223,False
14871,-0.0005509999999999959,False
14979,-0.0005630000000000079,False
14984,-0.0012140000000000206,False
15129,-0.0012819999999999776,False
15132,-0.001342999999999983,False
15161,-0.0010249999999999981,False
15170,-0.0005789999999999962,False
15171,-0.0010159999999999891,False
15201,-0.001454999999999984,False
15203,-0.0013029999999999986,False
15213,-0.0006729999999999792,False
15217,-0.001389000000000029,False
15219,-0.0010459999999999914,False
15222,-0.0014200000000000046,False
15229,-0.0014389999999999958,False
15234,-0.0012169999999999959,False
15259,-0.001455999999999985,False
15287,-0.0013809999999999933,False
15340,-0.0013769999999999893,False
15354,-0.0014139999999999986,False
15356,-0.0015229999999999966,False
15365,-0.001446999999999976,False
15369,-0.0015079999999999816,False
15383,-0.0011120000000000019,False
15421,-0.0010110000000000119,False
15425,-0.0005390000000000117,False
15433,-0.0013289999999999969,False
15440,-0.0009540000000000104,False
15443,-0.0006769999999999832,False
15453,-0.0012739999999999974,False
15456,-0.0016229999999999856,False
15459,-0.001365000000000005,False
15461,-0.001353999999999994,False
15466,-0.0013170000000000126,False
15467,-0.0013090000000000046,False
15508,-0.0010719999999999896,False
15583,-0.0009289999999999854,False
15584,-0.0008900000000000019,False
15648,-0.0011899999999999966,False
15674,-0.0014550000000000118,False
15704,-0.0010260000000000269,False
15756,-0.0016570000000000196,False
15776,-0.0011359999999999704,False
15868,-0.0009760000000000046,False
15872,-0.0009699999999999986,False
15897,-0.0013110000000000066,False
15901,-0.0010560000000000014,False
16000,-0.0014310000000000156,False
16021,-0.001235,False
16032,-0.0008169999999999844,False
16069,-0.001368000000000008,False
16072,-0.0015140000000000153,False
16073,-0.0013219999999999898,False
16093,-0.0016369999999999996,False
16099,-0.0011410000000000031,False
16100,-0.0010680000000000134,False
16106,-0.0014699999999999713,False
16108,-0.0010340000000000071,False
16116,-0.0013999999999999846,False
16165,-0.0010519999999999974,False
16185,-0.0011769999999999975,False
16206,-0.0013500000000000179,False
16211,-0.001605000000000023,False
16213,-0.0014299999999999868,False
16215,-0.0011040000000000008,False
16232,-0.001462999999999992,False
16259,-0.001368000000000008,False
16276,-0.0012330000000000119,False
16280,-0.0011349999999999971,False
16281,-0.001443999999999973,False
16287,-0.0007009999999999933,False
16314,-0.0011570000000000052,False
16333,-0.001238000000000003,False
16350,-0.001379000000000019,False
16352,-0.0015290000000000026,False
16357,-0.001605000000000023,False
16392,-0.0009909999999999988,False
16402,-0.0015169999999999906,False
16414,-0.001585000000000003,False
16421,-0.0007119999999999904,False
16442,-0.001489000000000018,False
16473,-0.0014089999999999936,False
16482,-0.0014029999999999876,False
16541,-0.00048499999999998544,False
16567,-0.001322999999999963,False
16578,-0.0010659999999999836,False
16618,-0.0012140000000000206,False
16619,-0.0010699999999999876,False
16631,-0.0005840000000000012,False
16637,-0.0014250000000000096,False
16641,-0.0011180000000000079,False
16644,-0.001042000000000043,False
16692,-0.001125999999999995,False
16737,-0.0012019999999999809,False
16748,-0.0014139999999999986,False
16758,-0.0016169999999999796,False
16774,-0.0010079999999999811,False
16776,-0.0015490000000000226,False
16779,-0.0009219999999999784,False
16781,-0.0007070000000000132,False
16789,-0.0009080000000000199,False
16793,-0.0013930000000000053,False
16836,-0.0014330000000000176,False
16847,-0.001558999999999977,False
16872,-0.0012839999999999935,False
16894,-0.0005809999999999982,False
16899,-0.0006760000000000099,False
16938,-0.0016890000000000516,False
16953,-0.0014939999999999953,False
16956,-0.0009580000000000005,False
17048,-0.0011510000000000131,False
17081,-0.0012019999999999809,False
17106,-0.0007630000000000137,False
17117,-0.0008420000000000094,False
17168,-0.0014319999999999888,False
17171,-0.0013190000000000146,False
17174,-0.0011800000000000005,False
17176,-0.0013029999999999986,False
17186,-0.0009509999999999935,False
17208,-0.001361000000000001,False
17215,-0.0005660000000000109,False
17218,-0.0014269999999999838,False
17220,-0.0013380000000000059,False
17223,-0.0011889999999999956,False
17240,-0.0012230000000000019,False
17253,-0.0013709999999999833,False
17258,-0.000895999999999994,False
17263,-0.001244000000000002,False
17274,-0.0014339999999999908,False
17280,-0.0005200000000000204,False
17332,-0.0008100000000000052,False
17340,-0.0009190000000000031,False
17366,-0.0011789999999999856,False
17389,-0.0013009999999999966,False
17391,-0.0014470000000000038,False
17435,-0.0012570000000000081,False
17460,-0.0008920000000000039,False
17464,-0.0014540000000000108,False
17497,-0.0009099999999999941,False
17500,-0.001229000000000001,False
17528,-0.0013299999999999979,False
17552,-0.0013809999999999656,False
17568,-0.0011519999999999864,False
17605,-0.0010970000000000146,False
17629,-0.0010180000000000189,False
17745,-0.0012550000000000061,False
17784,-0.0005439999999999959,False
17790,-0.0009830000000000116,False
17791,-0.0015200000000000213,False
17801,-0.0012530000000000041,False
17809,-0.0014919999999999933,False
17811,-0.0013420000000000099,False
17825,-0.0010020000000000029,False
17875,-0.0012659999999999894,False
17880,-0.0007150000000000073,False
17884,-0.0011690000000000034,False
17886,-0.0005170000000000036,False
18030,-0.001350999999999991,False
18091,-0.001367000000000007,False
18241,-0.0010930000000000106,False
18298,-0.0011800000000000005,False
18323,-0.001362000000000002,False
18325,-0.0014379999999999948,False
18375,-0.0012439999999999951,False
18415,-0.001364000000000004,False
18456,-0.0011150000000000049,False
18463,-0.001348999999999989,False
18466,-0.0007350000000000134,False
18485,-0.0007789999999999742,False
18486,-0.0005880000000000052,False
18602,-0.0013779999999999903,False
18604,-0.0014300000000000146,False
18612,-0.0012439999999999951,False
18617,-0.0016260000000000163,False
18650,-0.0012859999999999955,False
18697,-0.0012409999999999921,False
18721,-0.0016559999999999908,False
18740,-0.0012379999999999891,False
18749,-0.0013249999999999929,False
18751,-0.0012490000000000001,False
18768,-0.0012829999999999786,False
18782,-0.0010399999999999854,False
18787,-0.0010809999999999986,False
18804,-0.0011629999999999974,False
18807,-0.0007550000000000057,False
18809,-0.0006299999999999917,False
18835,-0.0005630000000000079,False
18839,-0.0012680000000000469,False
18855,-0.0006740000000000079,False
18890,-0.0011429999999999912,False
18927,-0.0007650000000000157,False
18940,-0.0013719999999999843,False
18945,-0.001426999999999956,False
18965,-0.0013330000000000009,False
19002,-0.0008949999999999791,False
19003,-0.0011359999999999981,False
19008,-0.001446999999999976,False
19023,-0.0011549999999999894,False
19025,-0.0015020000000000033,False
19027,-0.0014949999999999686,False
19029,-0.0015399999999999858,False
19033,-0.001464999999999994,False
19051,-0.0015620000000000078,False
19070,-0.0017460000000000253,False
19101,-0.001381000000000021,False
19128,-0.0015650000000000386,False
19149,-0.0010719999999999896,False
19155,-0.0009580000000000005,False
19174,-0.0011290000000000189,False
19207,-0.0014889999999999626,False
19211,-0.0014279999999999848,False
19230,-0.0014470000000000038,False
19282,-0.0014070000000000193,False
19341,-0.0013370000000000049,False
19353,-0.0008050000000000002,False
19381,-0.0006909999999999972,False
19543,-0.00135600000000001,False
19596,-0.0006430000000000047,False
19604,-0.0015180000000000193,False
19616,-0.0009309999999999874,False
19626,-0.000907000000000005,False
19632,-0.0009809999999999541,False
19658,-0.001369000000000009,False
19702,-0.0007750000000000257,False
19757,-0.00172300000000003,False
19775,-0.0012220000000000009,False
19794,-0.0015560000000000018,False
19818,-0.0010819999999999719,False
19899,-0.0013259999999999939,False
19913,-0.0014280000000000126,False
19940,-0.0011940000000000006,False
19953,-0.0013299999999999979,False
19968,-0.0010370000000000032,False
19969,-0.0010320000000000051,False
19990,-0.0010419999999999874,False
19992,-0.001479000000000008,False
20039,-0.0014170000000000016,False
20040,-0.001493000000000022,False
20048,-0.0014370000000000216,False
20051,-0.0014419999999999988,False
20064,-0.0013250000000000067,False
20084,-0.0013930000000000053,False
20088,-0.0013779999999999903,False
20106,-0.0016320000000000223,False
20111,-0.0015129999999999866,False
20142,-0.0013130000000000086,False
20144,-0.001351999999999992,False
20184,-0.001589000000000007,False
20186,-0.0016340000000000243,False
20208,-0.0009069999999999981,False
20227,-0.0015620000000000078,False
20245,-0.0015700000000000158,False
20345,-0.0014239999999999808,False
20350,-0.0011290000000000189,False
20364,-0.0011730000000000074,False
20376,-0.0012999999999999956,False
20430,-0.0011660000000000004,False
20432,-0.0013560000000000239,False
20470,-0.0005929999999999824,False
20528,-0.0007880000000000109,False
20533,-0.0006840000000000179,False
20575,-0.001354999999999995,False
20581,-0.00145099999999998,False
20625,-0.0012889999999999985,False
20687,-0.0012800000000000034,False
20764,-0.0011199999999999821,False
20768,-0.0009129999999999971,False
20821,-0.0005570000000000019,False
20829,-0.001576999999999995,False
20834,-0.0012890000000000124,False
20862,-0.0015149999999999886,False
20889,-0.0006369999999999987,False
20934,-0.0010790000000000521,False
20978,-0.0010929999999999551,False
21006,-0.0007890000000000397,False
21033,-0.0011390000000000011,False
21034,-0.0010380000000000111,False
21042,-0.001350999999999991,False
21062,-0.001350999999999991,False
21422,-0.0014040000000000163,False
21455,-0.0010809999999999986,False
21502,-0.0013230000000000047,False
21510,-0.0013279999999999959,False
21669,-0.0012550000000000061,False
21810,-0.0013970000000000093,False
21814,-0.001344999999999999,False
21839,-0.0011629999999999974,False
21861,-0.0014490000000000058,False
22075,-0.0010290000000000021,False
22182,-0.0011710000000000054,False
22284,-0.0013480000000000159,False
2016afk,0.0011680000000000024,False
2016W,-0.0006989999999999982,False
ASASSN-15bc,-0.0003270000000000009,False
ASASSN-15bm,0.0006620000000000029,False
ASASSN-15fa,-0.00013300000000000117,False
ASASSN-15fs,-0.0005190000000000021,False
ASASSN-15ga,0.0010280000000000003,False
ASASSN-15go,0.00035400000000000015,False
ASASSN-15hg,0.0011509999999999992,False
ASASSN-15hy,-0.0008739999999999998,False
ASASSN-15il,0.00042199999999999876,False
ASASSN-15jl,0.00024400000000000116,False
ASASSN-15jt,0.000896000000000001,False
ASASSN-15kx,-0.0010530000000000019,False
ASASSN-15la,0.0006280000000000001,False
ASASSN-15lg,0.001059000000000001,False
ASASSN-15lu,0.0007160000000000014,False
ASASSN-15mf,0.0008669999999999997,False
ASASSN-15mg,0.0002930000000000016,False
ASASSN-15mi,0.0005900000000000002,False
ASASSN-15np,0.0006339999999999957,False
ASASSN-15nq,-0.00011300000000000199,False
ASASSN-15nr,-0.00011900000000000105,False
ASASSN-15od,-0.0008190000000000003,False
ASASSN-15oh,-0.0010450000000000008,False
ASASSN-15pm,-0.001010999999999998,False
ASASSN-15pn,-0.00035500000000000115,False
ASASSN-15pr,-0.0011999999999999997,False
ASASSN-15py,0.0007500000000000007,False
ASASSN-15sb,0.00030000000000000165,False
ASASSN-15sf,-0.0011859999999999996,False
ASASSN-15so,0.0007080000000000003,False
ASASSN-15ss,0.0003630000000000022,False
ASASSN-15tg,-0.0011610000000000023,False
ASASSN-15ti,-0.0006069999999999999,False
ASASSN-15tz,-0.0006579999999999989,False
ASASSN-15uu,-0.0009900000000000013,False
ASASSN-15uv,0.0007630000000000033,False
ASASSN-15uw,-0.0007720000000000019,False
ASASSN-16ad,-0.0009090000000000001,False
ASASSN-16aj,-0.00021800000000000291,False
ASASSN-16av,0.0010889999999999997,False
ASASSN-16ay,0.0006099999999999994,False
ASASSN-16bc,0.0012010000000000007,False
ASASSN-16bq,0.0008830000000000018,False
ASASSN-16br,0.0004839999999999983,False
ASASSN-16ch,0.001013,False
ASASSN-16ci,-0.000536,False
ASASSN-16cs,0.0003699999999999988,False
ASASSN-16ct,0.0006110000000000004,False
ASASSN-16cy,0.000341000000000001,False
ASASSN-16db,0.0010259999999999991,False
ASASSN-16dn,0.0012110000000000003,False
ASASSN-16dw,0.0009930000000000008,False
ASASSN-16ej,-0.0005900000000000002,False
ASASSN-16em,-5.7999999999999025e-05,False
ASASSN-16et,0.0005479999999999999,False
ASASSN-16ex,-6.500000000000256e-05,False
ASASSN-16fo,0.0010380000000000007,False
ASASSN-16fs,0.0006960000000000022,False
ASASSN-16hc,0.0007160000000000014,False
ASASSN-16hr,-0.001058,False
ASASSN-16hz,-0.0012500000000000011,False
ASASSN-16ip,-0.0006839999999999971,False
ASASSN-16jf,-0.0010430000000000005,False
ASASSN-16la,-0.0008140000000000005,False
ASASSN-16lg,-0.00023799999999999863,False
ASASSN-16oz,0.0010690000000000005,False
ASASSN-17aj,0.0012530000000000006,False
ASASSN-17at,0.0010609999999999994,False
ASASSN-17bd,0.0003439999999999971,False
ASASSN-17bs,-0.00026199999999999835,False
ASASSN-17co,-0.00034500000000000156,False
ASASSN-17eb,0.000456000000000005,False
ASASSN-17fd,0.00047399999999999873,False
AT2016aj,-9.299999999999586e-05,False
AT2016blg,0.0010829999999999937,False
AT2016bln,0.0009489999999999985,False
AT2016cor,0.00041200000000000264,False
AT2016cvv,-0.0005269999999999997,False
AT2016cvw,-0.0012710000000000013,False
AT2016cyt,-0.0010900000000000007,False
AT2016eoa,-0.0011590000000000003,False
AT2016ews,0.0005639999999999951,False
AT2016fbk,-0.0009100000000000011,False
AT2016ghq,-0.0003820000000000004,False
AT2016gky,-0.0009880000000000002,False
AT2016gmg,-0.0010450000000000043,False
AT2016gsu,-0.001130000000000006,False
AT2016hnk,-0.000844000000000001,False
AT2016hns,-0.001130000000000006,False
AT2016htm,-0.0006599999999999939,False
AT2016htn,-0.0008279999999999954,False
AT2017cfb,0.0009119999999999996,False
AT2017cfc,0.000961,False
AT2017cfd,0.00013299999999999944,False
AT2017dfq,0.0011979999999999977,False
AT2017lm,-0.000612999999999999,False
AT2017ns,-0.0007470000000000011,False
AT2017oz,0.0007239999999999955,False
AT2017po,0.0001810000000000006,False
AT2017wb,0.0002720000000000014,False
AT2017ya,-0.0012539999999999912,False
AT2017yk,0.0011969999999999967,False
AT2017zd,0.001011999999999999,False
ATLAS16agv,-1.6000000000002124e-05,False
ATLAS16ahj,0.0005740000000000051,False
ATLAS16bdg,0.0011369999999999991,False
ATLAS16bwu,-0.0010610000000000064,False
ATLAS16cpu,0.00031899999999999984,False
ATLAS16cxr,-0.000341000000000001,False
ATLAS16dod,-0.00043199999999999836,False
ATLAS16dpb,-0.0007019999999999978,False
ATLAS16dqf,-0.0009760000000000012,False
ATLAS16dtf,0.00044399999999999995,False
ATLAS16eej,-0.0011040000000000008,False
ATLAS17ajn,0.001170000000000001,False
ATLAS17ajs,0.0010489999999999944,False
ATLAS17axb,0.0009890000000000038,False
ATLAS17bas,0.0010940000000000012,False
ATLAS17dzg,0.0006149999999999975,False
CSS151120-0,-8.700000000000374e-05,False
CSS160129,0.0007479999999999987,False
CSS160428,0.0005189999999999986,False
CSS161013,-0.001006999999999994,False
Gaia16acv,0.0006120000000000014,False
Gaia16agf,0.00046699999999999867,False
Gaia16aki,0.0003519999999999912,False
Gaia16bba,-0.0011140000000000004,False
Gaia17bci,0.0002940000000000026,False
iPTF16auf,0.0006409999999999992,False
iPTF17dz,0.0008360000000000034,False
iPTF17fs,0.0003100000000000047,False
MASTERJ0134,-0.0009399999999999964,False
MASTERJ2222,-0.0011089999999999989,False
MASTEROTJ08,0.0009810000000000027,False
MASTEROTJ15,0.00046800000000000314,False
PS15adh,0.0011110000000000009,False
PS15ahs,-0.0002960000000000011,False
PS15aii,0.001133000000000002,False
PS15akf,0.0008649999999999977,False
PS15asb,0.0008859999999999979,False
PS15atx,0.001129000000000005,False
PS15bbn,-0.0010850000000000026,False
PS15bdr,-2.0999999999993246e-05,False
PS15bif,-0.0008229999999999904,False
PS15bjg,-0.0013039999999999996,False
PS15brr,-0.0011760000000000034,False
PS15bsq,-0.0012170000000000028,False
PS15bst,-0.0012519999999999892,False
PS15bwh,-0.0011850000000000055,False
PS15bzz,-0.0012330000000000119,False
PS15cfn,-0.0011460000000000081,False
PS15cge,-0.0013230000000000047,False
PS15cku,-0.0010539999999999994,False
PS15cms,0.001237000000000002,False
PS15coh,-0.0008759999999999983,False
PS15cwx,0.0,False
PS15cze,-0.0004580000000000001,False
PS15dpl,-6.000000000002531e-06,False
PS15mt,0.0010760000000000075,False
PS15zn,0.0011750000000000024,False
PS16aer,0.0012109999999999968,False
PS16amf,0.0002349999999999991,False
PS16axi,0.0012659999999999963,False
PS16ayd,0.0008509999999999976,False
PS16bby,0.0008709999999999968,False
PS16bnz,0.0012759999999999994,False
PS16ccn,-0.00036299999999999874,False
PS16cqa,0.0004689999999999972,False
PS16cvc,-0.0010970000000000008,False
PS16dnp,-0.0012899999999999995,False
PS16drf,-0.0011909999999999976,False
PS16ejh,-0.0010799999999999976,False
PS16el,0.0011539999999999953,False
PS16em,0.0013149999999999967,False
PS16eqv,-0.0007029999999999953,False
PS16evk,-0.0012680000000000052,False
PS16ez,0.0011749999999999955,False
PS16fa,0.001232000000000004,False
PS16fbb,-0.001113999999999997,False
PS16n,-5.1999999999996493e-05,False
PS17akj,0.0009939999999999949,False
PS17bii,0.0012810000000000044,False
PS17cjo,0.0011569999999999983,False
PS17ckg,0.000899999999999998,False
PS17tn,0.000787999999999997,False
PS17yt,0.0007009999999999933,False
PSNJ0107203,-0.0010000000000000009,False
PSNJ0153424,-0.000903000000000001,False
PSNJ0252467,-0.0006010000000000008,False
PSNJ0309425,-0.0005770000000000011,False
PSNJ0717457,0.0005339999999999998,False
PSNJ0859349,0.0006239999999999996,False
PSNJ1204051,0.0011689999999999964,False
PSNJ1300323,0.0009110000000000021,False
PSNJ1602512,0.00013699999999999823,False
PSNJ1628383,8.100000000000121e-05,False
PSNJ2043531,-0.0010039999999999997,False
PSNJ2310226,-0.0012809999999999974,False
PSNJ2352371,-0.001233999999999999,False
PTSS-16efw,-0.00015699999999999742,False
PTSS17-niq,0.0008140000000000092,False
SN2016ajf,-0.0005380000000000003,False
SN2016aqa,0.0012990000000000015,False
SN2016aqb,0.0013009999999999966,False
SN2016aqt,0.0008260000000000003,False
SN2016ayg,0.0005930000000000032,False
SN2016blh,0.000895,False
SN2016blm,0.000453000000000002,False
2016coj,0.00036399999999999974,False
SN2016cuv,0.00012199999999999711,False
SN2016esh,0.0003079999999999958,False
SN2016gfr,-0.0003960000000000005,False
SN2016glp,-0.0012740000000000112,False
SN2016glz,-0.001248000000000006,False
SN2016gmb,-0.0011859999999999996,False
SN2016grz,-0.0009240000000000081,False
SN2016hhv,-0.0012650000000000022,False
SN2016hpx,0.0003239999999999979,False
SN2016ixf,0.0012080000000000007,False
SN2017cii,0.0001280000000000031,False
SN2017ciy,-3.0000000000002247e-05,False
SN2017cjv,0.0012610000000000052,False
SN2017ckx,0.0006280000000000001,False
SN2017cne,0.0006320000000000006,False
SN2017coa,0.000449999999999999,False
SN2017cpu,0.0008879999999999999,False
SN2017dez,3.699999999999884e-05,False
SN2017dfu,0.0009419999999999984,False
SN2017dgi,0.0012590000000000032,False
SN2017drh,-0.00013100000000000004,False
SN2017hn,0.001073000000000001,False
SN2017jl,-0.001037999999999999,False
SN2017lc,0.0011940000000000006,False
SN2017mf,0.0005700000000000011,False
SN2017ms,0.000895,False
SN2017mu,0.0010570000000000024,False
SN2017nw,0.0013100000000000056,False
Anguta,0.0006649999999999157,False
Aphrodite,-0.0008779999999999344,False
Borg,0.0009329999999998506,False
Eagle,0.0008040000000000269,False
Elvis,0.0007310000000000372,False
Ferguson,0.0008049999999999446,False
Frodo,-0.0006650000000000267,False
Gabi,0.0008469999999998201,False
Greenburg,-0.0008199999999998209,False
Hawk,0.0005959999999999854,False
Inanna,-0.0008779999999999344,False
Koekemoer,0.0008859999999999424,False
Lancaster,0.0008909999999999751,False
Manipogo,0.0007380000000000164,False
Mcenroe,0.0007559999999999789,False
Mcguire,-0.0009040000000000159,False
Nanna,0.0008470000000000422,False
Ombo,-0.0007559999999999789,False
Patuxent,0.0007800000000000029,False
Qiqirn,0.0006579999999999364,False
Rakke,-0.0006669999999999732,False
Ramone,0.0007790000000000852,False
Sasquatch,0.0009560000000001789,False
SCP05D0,-0.0016410000000000036,False
SCP05D6,-0.0018860000000000543,False
SCP06C0,0.0024039999999998507,False
SCP06G4,0.0013369999999999216,False
SCP06H5,0.0012339999999999574,False
SCP06K0,0.0013110000000000621,False
SCP06R12,-0.0017810000000000326,False
SCP06U4,-0.0018100000000000893,False
Spock,0.0007320000000000659,False
Strolger,0.0008099999999999774,False
Thames,0.0007790000000000852,False
Thoth,-0.0008829999999999671,False
Vilas,0.0007709999999999662,False
Yowie,0.0005819999999999714,False
camille,0.0008870000000000822,False
carter,0.002947000000000033,True
colfax,0.0012950000000002682,False
garner,0.0008269999999999111,False
geta,-0.0029839999999998756,False
Jay,0.0008109999999998951,False
Primo,-0.0009740000000000304,False
rutledge,0.0009879999999999889,False
stone,0.0011120000000000019,False
trajan,-0.002450999999999981,False
vespasian,-0.0023729999999999585,False
washington,-0.0008920000000001149,False
wilson,-0.002398999999999818,False
1997,0.0010990000000001832,False
03D1au,-0.0012079999999999869,False
03D1aw,-0.001266999999999907,False
03D1bp,-0.0010639999999999539,False
03D1co,-0.0013279999999999959,False
03D1dt,-0.0012790000000000301,False
03D1ew,-0.001495000000000024,False
03D1fc,-0.0010600000000000054,False
03D1fq,-0.0014240000000000919,False
03D3aw,0.0005560000000000009,False
03D3bl,0.0005149999999999877,False
03D3cd,0.0005689999999999862,False
03D4ag,-0.0013939999999999508,False
03D4at,-0.001770999999999967,False
03D4au,-0.0015900000000000358,False
03D4cj,-0.0013799999999999923,False
03D4cx,-0.0021160000000000068,False
03D4cy,-0.00208800000000009,False
03D4cz,-0.0018399999999999528,False
03D4dh,-0.0017719999999999958,False
03D4di,-0.0020620000000000083,False
03D4dy,-0.001742999999999939,False
03D4fd,-0.001951000000000036,False
03D4gf,-0.0017129999999999646,False
03D4gg,-0.0017239999999999478,False
04D1aj,-0.0013639999999999208,False
04D1dc,-0.0009609999999999896,False
04D1de,-0.0014000000000000679,False
04D1ff,-0.0014760000000000328,False
04D1hd,-0.0010879999999999779,False
04D1hx,-0.0012450000000000516,False
04D1hy,-0.0014799999999999258,False
04D1iv,-0.0015979999999999883,False
04D1jd,-0.001395000000000035,False
04D1jg,-0.0012580000000000924,False
04D1kj,-0.0012479999999999158,False
04D1ks,-0.0014370000000000216,False
04D1oh,-0.0012699999999999934,False
04D1ow,-0.0015160000000000728,False
04D1pc,-0.001403000000000043,False
04D1pd,-0.0015339999999999243,False
04D1pg,-0.0011980000000000324,False
04D1pp,-0.0013809999999999656,False
04D1pu,-0.0012900000000000134,False
04D1qd,-0.0014009999999999856,False
04D1rh,-0.0011309999999999931,False
04D1rx,-0.0015809999999999436,False
04D1sa,-0.0012479999999999158,False
04D1si,-0.001358999999999999,False
04D1sk,-0.0013319999999999999,False
04D2al,0.002134999999999998,False
04D2an,0.0018820000000000503,False
04D2cf,0.001593000000000011,False
04D2fp,0.0016390000000000016,False
04D2fs,0.001576999999999995,False
04D2gb,0.001688999999999996,False
04D2gc,0.0017699999999999383,False
04D2gp,0.0020050000000000345,False
04D2iu,0.0019740000000000313,False
04D2ja,0.0020170000000000465,False
04D2kr,0.002027000000000001,False
04D2mc,0.0015660000000000118,False
04D2mh,0.0018440000000000678,False
04D2mj,0.0017540000000000333,False
04D3co,0.0006260000000000154,False
04D3cy,0.0006399999999999739,False
04D3dd,0.0007870000000000932,False
04D3df,0.0005800000000000249,False
04D3do,0.0006380000000000274,False
04D3fk,0.0005310000000000037,False
04D3fq,0.0006899999999999684,False
04D3gt,0.0005509999999999682,False
04D3gx,0.0007449999999999957,False
04D3hn,0.0005989999999999052,False
04D3kr,0.0005290000000000017,False
04D3ks,0.0006749999999999812,False
