SNID,redshift_offset,offset_outlier
04D3lp,0.0007690000000000197,False
04D3lu,0.0006900000000000794,False
04D3mk,0.0006890000000000507,False
04D3ml,0.0007560000000000899,False
04D3nc,0.0007260000000000044,False
04D3nh,0.0005139999999999589,False
04D3nr,0.0007440000000000779,False
04D3ny,0.0007139999999999924,False
04D3oe,0.0006810000000000427,False
04D4an,-0.0017519999999999758,False
04D4bk,-0.002035000000000009,False
04D4bq,-0.0016800000000000148,False
04D4dm,-0.0019740000000000313,False
04D4dw,-0.0022059999999999302,False
04D4fx,-0.0017660000000000453,False
04D4gg,-0.0015519999999999978,False
04D4hf,-0.0021060000000000523,False
04D4hu,-0.001846999999999932,False
04D4ib,-0.0018409999999999815,False
04D4ic,-0.0018260000000001053,False
04D4id,-0.0019299999999999873,False
04D4ih,-0.0021050000000000235,False
04D4ii,-0.0020280000000000298,False
04D4im,-0.0019050000000000455,False
04D4in,-0.001651000000000069,False
04D4jr,-0.0015979999999999883,False
04D4ju,-0.0016059999999999963,False
04D4jw,-0.0021339999999999693,False
04D4jy,-0.0020970000000000155,False
05D1az,-0.001466999999999996,False
05D1cb,-0.0012919999999999598,False
05D1cc,-0.0012399999999999078,False
05D1ck,-0.0012919999999999598,False
05D1cl,-0.0014609999999999346,False
05D1dn,-0.0012499999999999734,False
05D1dx,-0.0012459999999999694,False
05D1ee,-0.0012480000000000269,False
05D1em,-0.0014919999999999378,False
05D1eo,-0.0013819999999999943,False
05D1er,-0.0014819999999999833,False
05D1hk,-0.0010090000000000376,False
05D1hm,-0.0012469999999999981,False
05D1if,-0.0014100000000000223,False
05D1ix,-0.0011919999999999709,False
05D1iz,-0.0014729999999999466,False
05D1ke,-0.0013339999999999463,False
05D1kl,-0.0012480000000000269,False
05D2ab,0.0015390000000000126,False
05D2ac,0.001711000000000018,False
05D2ay,0.002230999999999983,False
05D2bt,0.001950999999999925,False
05D2bv,0.001715000000000022,False
05D2bw,0.0022199999999999998,False
05D2by,0.0021919999999999717,False
05D2cb,0.0016530000000000156,False
05D2ci,0.0018899999999999473,False
05D2ck,0.0019689999999999985,False
05D2ct,0.0020160000000000178,False
05D2dt,0.001831000000000027,False
05D2dw,0.0016410000000000036,False
05D2dy,0.0017540000000000333,False
05D2eb,0.001778999999999975,False
05D2ec,0.0019019999999999593,False
05D2fq,0.0020050000000000345,False
05D2hc,0.0015670000000000406,False
05D2he,0.0018679999999999808,False
05D2ie,0.0015640000000000098,False
05D2le,0.0019770000000000065,False
05D2mp,0.0015679999999999583,False
05D2my,0.002291000000000043,False
05D2nn,0.0021619999999999973,False
05D2nt,0.002039000000000013,False
05D2ob,0.0022299999999999542,False
05D3ax,0.0006359999999999699,False
05D3cf,0.0005630000000000357,False
05D3ci,0.0005819999999999714,False
05D3cq,0.0007220000000000004,False
05D3cx,0.0006889999999999397,False
05D3dd,0.0005630000000000357,False
05D3dh,0.0006899999999999684,False
05D3gp,0.0005979999999999874,False
05D3gv,0.0006450000000000067,False
05D3ha,0.0006879999999999109,False
05D3hh,0.0006770000000000387,False
05D3hs,0.0006309999999999372,False
05D3ht,0.0007289999999999797,False
05D3jb,0.0006589999999999652,False
05D3jh,0.0006740000000000634,False
05D3jk,0.0006840000000000179,False
05D3jq,0.0005940000000000945,False
05D3jr,0.0005260000000000264,False
05D3km,0.0007329999999999837,False
05D3kp,0.0007220000000000004,False
05D3kt,0.0006340000000000234,False
05D3kx,0.00045700000000001295,False
05D3la,0.0007469999999999422,False
05D3lb,0.0006329999999999947,False
05D3lc,0.0005580000000000029,False
05D3lr,0.0005970000000000697,False
05D3mh,0.0006479999999999819,False
05D3mn,0.0006920000000000259,False
05D3mq,0.0004880000000000162,False
05D3mx,0.0005680000000000129,False
05D4af,-0.0016260000000000163,False
05D4ag,-0.001770999999999967,False
05D4av,-0.0016329999999999956,False
05D4be,-0.0016780000000000683,False
05D4bf,-0.0017199999999999438,False
05D4bi,-0.0019240000000000368,False
05D4bj,-0.0018399999999999528,False
05D4bm,-0.001493000000000022,False
05D4cn,-0.0019160000000000288,False
05D4cq,-0.0018359999999999488,False
05D4cs,-0.0019450000000000855,False
05D4cw,-0.0014919999999999933,False
05D4dt,-0.0015259999999999718,False
05D4dw,-0.0020120000000000138,False
05D4dy,-0.0019570000000000976,False
05D4ef,-0.0017319999999999558,False
05D4ej,-0.001714999999999911,False
05D4ek,-0.0016690000000000316,False
05D4ev,-0.0018659999999999233,False
05D4ff,-0.0015200000000000213,False
05D4fg,-0.0020009999999999195,False
05D4fo,-0.0014959999999999973,False
05D4gw,-0.001964000000000077,False
05D4hn,-0.0020000000000000018,False
06D2bk,0.001735000000000042,False
06D2ca,0.0017730000000000246,False
06D2cc,0.0017739999999999423,False
06D2cd,0.002238999999999991,False
06D2ce,0.0021130000000000315,False
06D2ck,0.0018049999999999455,False
06D2ga,0.0021330000000000515,False
06D2gb,0.001674999999999982,False
06D3bz,0.0006690000000000307,False
06D3cc,0.0006529999999999037,False
06D3df,0.0005419999999999869,False
06D3do,0.0006720000000000059,False
06D3ed,0.0005429999999999602,False
06D3el,0.0006049999999999667,False
06D3em,0.0006460000000000354,False
06D3en,0.0007939999999999614,False
06D3et,0.0006059999999999954,False
06D3gh,0.0006740000000000634,False
06D3gx,0.0006840000000000179,False
06D4ba,-0.0018380000000000063,False
06D4bo,-0.0016890000000000516,False
06D4bw,-0.0018770000000000175,False
06D4ce,-0.0020200000000000218,False
06D4cl,-0.0021799999999999597,False
06D4co,-0.0015580000000000038,False
06D4cq,-0.0015339999999999798,False
06D4dh,-0.0014139999999999708,False
000006,-0.0004609999999999892,False
000010,0.0014369999999999938,False
000011,0.001599000000000017,False
000014,-0.0009129999999999971,False
000034,-0.0010099999999999554,False
000038,-0.0009389999999999954,False
000091,0.0006690000000000029,False
000137,0.0005819999999999992,False
000142,0.0007320000000000104,False
000174,0.0006730000000000069,False
000190,0.0012690000000000062,False
000196,0.001562999999999981,False
000199,0.0015979999999999883,False
000202,0.0018839999999999968,False
000215,0.0017020000000000368,False
000220,0.0014149999999999996,False
000236,0.0007240000000000024,False
000248,-0.0009740000000000026,False
000420,0.0015200000000000213,False
010043,0.0006639999999999979,False
020021,0.0007389999999999897,False
020027,0.0007749999999999979,False
020090,0.0005539999999999989,False
020096,0.0006289999999999907,False
020132,0.0013319999999999999,False
020176,0.0005100000000000104,False
030006,0.0007570000000000077,False
030066,0.0014160000000000006,False
040111,0.0015920000000000378,False
040137,0.0005620000000000069,False
040150,0.0007389999999999897,False
040166,0.0005399999999999849,False
040201,0.0008739999999999859,False
040301,0.0005180000000000184,False
040780,6.30000000000075e-05,False
040782,9.100000000000774e-05,False
050003,9.399999999998299e-05,False
050005,0.0006059999999999954,False
050044,0.0004929999999999657,False
050088,0.0008650000000000047,False
050201,0.00011200000000000099,False
050203,9.200000000009201e-05,False
050221,0.0005950000000000122,False
050251,0.0005189999999999917,False
050291,4.8000000000048004e-05,False
050293,5.100000000002325e-05,False
050296,6.40000000000085e-05,False
050301,4.300000000001525e-05,False
050303,9.00000000000345e-05,False
050577,0.0010099999999999554,False
050580,0.0005979999999999874,False
050596,0.0009719999999999729,False
050601,0.0009380000000000499,False
050607,0.0005610000000000337,False
070242,-0.0008400000000000074,False
070955,9.899999999996023e-05,False
080308,7.399999999996298e-05,False
080646,-0.001574999999999993,False
080723,-0.0011730000000000351,False
080735,-0.0019440000000000568,False
090034,0.0006280000000000001,False
090037,0.0006859999999999922,False
090201,-0.001835000000000031,False
090275,-0.0004159999999999997,False
091869,-0.0015679999999999583,False
100020,0.0007570000000000077,False
100090,0.0007230000000000014,False
100101,0.0008739999999999859,False
100163,-0.0010659999999999559,False
100206,-0.0004740000000000022,False
100213,-0.0004939999999999944,False
100358,-0.0016700000000000048,False
100405,-0.0004159999999999997,False
110024,-0.0018409999999999815,False
110030,-0.0014409999999999978,False
110031,-0.0015779999999999683,False
110033,-0.0009919999999999929,False
110034,-0.001475000000000004,False
110036,-0.0014350000000000196,False
110425,0.0008329999999999727,False
110426,0.0008920000000000039,False
110430,0.0008520000000000194,False
110431,0.0008099999999999774,False
110460,-0.00044399999999999995,False
110478,-0.00047599999999997644,False
110484,0.0008700000000000374,False
110536,-0.0004539999999999822,False
110542,0.0008420000000000094,False
110567,-0.0004840000000000122,False
110716,0.0007739999999999969,False
110719,0.0008440000000000114,False
110721,0.0009339999999999904,False
110734,0.0008170000000000122,False
120044,0.001707000000000014,False
120085,0.0015359999999999818,False
120086,0.0016200000000000103,False
120094,0.001686999999999994,False
120143,0.0005960000000000132,False
120225,0.0012830000000000064,False
120243,-0.0010710000000000441,False
120336,0.0013410000000000089,False
120369,0.001548999999999967,False
120400,0.0015590000000000326,False
120444,-0.0005279999999999729,False
120585,-0.0010110000000000119,False
120586,-0.0004950000000000232,False
130451,-0.0004380000000000217,False
130514,0.0006440000000000057,False
130755,0.0009050000000000447,False
130862,0.0009019999999999584,False
130943,7.599999999996498e-05,False
130945,3.599999999998049e-05,False
140152,0.0006359999999999977,False
150254,0.0008830000000000227,False
150455,4.400000000000237e-05,False
150457,0.0006939999999999724,False
150509,0.00010099999999996223,False
150522,0.0014380000000000226,False
151034,0.0007850000000000079,False
151425,6.40000000000085e-05,False
160039,0.0008499999999999619,False
160066,0.0010519999999999419,False
160070,7.499999999999174e-05,False
160126,0.0007280000000000064,False
160197,0.00010799999999999699,False
160198,8.60000000000305e-05,False
160200,9.500000000001174e-05,False
160214,0.0006099999999999994,False
160287,0.0006150000000000322,False
170078,0.0008869999999999711,False
170428,7.20000000000165e-05,False
170532,5.3999999999998494e-05,False
180166,6.70000000000115e-05,False
180313,5.900000000003125e-05,False
180561,-0.001468999999999998,False
190209,-0.0016219999999999568,False
190230,-0.0013560000000000239,False
190237,6.20000000000065e-05,False
190260,-0.0013580000000000259,False
190340,-0.001355999999999996,False
200132,-0.0014379999999999948,False
300179,-0.0014429999999999998,False
310025,-0.0009319999999999884,False
310039,-0.0009409999999999974,False
310042,-0.0015079999999999816,False
310051,-0.0015470000000000206,False
310073,-0.00042499999999998095,False
310090,-0.001644999999999952,False
310091,-0.0018380000000000063,False
310146,-0.0005729999999999902,False
310161,-0.0015260000000000273,False
310188,-0.0010729999999999906,False
310238,-0.0010459999999999914,False
310260,-0.0012110000000000731,False
310574,-0.0015099999999999836,False
320099,-0.0011090000000000266,False
320258,-0.0011000000000000454,False
320469,-0.0011320000000000219,False
330022,-0.0010350000000000081,False
330023,-0.0009580000000000144,False
330083,0.0007290000000000074,False
330089,-0.0010760000000000214,False
330106,0.0009109999999999951,False
330107,0.0007520000000000027,False
330112,-0.0009500000000000064,False
330128,-0.0010459999999999914,False
330143,-0.001451999999999981,False
330146,-0.0009030000000000149,False
340169,0.0008580000000000254,False
340211,-0.0010620000000000074,False
340218,-0.0009539999999999826,False
340222,-0.0010049999999999781,False
340229,-0.0009239999999999804,False
340232,-0.00043999999999999595,False
340242,-0.0005260000000000264,False
340272,-0.0009540000000000104,False
340276,-0.0005269999999999997,False
340316,-0.0009319999999999884,False
340334,0.0006840000000000179,False
350027,0.0006829999999999892,False
350047,0.0006369999999999987,False
350050,0.0007239999999999469,False
350078,0.0007810000000000317,False
350080,0.0007680000000000464,False
350083,0.0008040000000000269,False
350180,-0.0004829999999999557,False
350192,0.001497000000000026,False
350233,0.001344999999999985,False
350235,0.0008440000000000114,False
350316,0.0006560000000000038,False
350374,0.0009010000000000407,False
350548,0.0006710000000000049,False
350606,-0.0004979999999999984,False
350607,-0.0006140000000000034,False
350630,0.0006520000000000414,False
350733,0.0016710000000000336,False
360112,0.0007120000000000182,False
360139,0.0009359999999999924,False
360140,0.0008279999999999954,False
360145,0.0005989999999999884,False
370066,0.0006620000000000098,False
370098,0.0014139999999999986,False
370189,0.0005640000000000089,False
370308,0.0007349999999999857,False
370329,0.0017269999999999786,False
370333,0.0005740000000000051,False
370344,0.0015459999999999918,False
370367,0.0016980000000000328,False
370369,0.0013910000000000033,False
370394,0.0007969999999999922,False
370428,0.0008019999999999972,False
370498,0.0008639999999999759,False
370563,0.0013779999999999903,False
370566,0.0005440000000000028,False
370589,0.0015000000000000013,False
370595,0.001376000000000016,False
380040,0.0019419999999999993,False
380046,0.0012659999999999894,False
380199,0.0005529999999999702,False
380279,0.0015580000000000038,False
380318,0.0015490000000000226,False
380378,0.0004939999999999944,False
390259,7.899999999999574e-05,False
390264,7.499999999999174e-05,False
390314,0.0007579999999999809,False
390449,7.60000000000205e-05,False
390471,0.0005280000000000284,False
390627,0.00045300000000000895,False
420087,-0.0015239999999999976,False
420136,-0.0015219999999999678,False
420159,-0.0014059999999999906,False
420196,-0.001583000000000001,False
420258,-0.0015590000000000326,False
420352,-0.0011349999999999971,False
420407,-0.001480000000000009,False
420414,-0.0015399999999999858,False
420417,-0.0016149999999999776,False
430003,-0.0015740000000000198,False
430004,-0.0015040000000000053,False
440005,-0.0004930000000000212,False
440008,-0.00043899999999999495,False
440039,-0.0015249999999999986,False
440042,-0.0009369999999999934,False
440050,-0.001532999999999951,False
440162,-0.0017269999999999786,False
440185,-0.00048199999999998244,False
440236,-0.0011220000000000119,False
440264,-0.0015539999999999998,False
440285,-0.0009319999999999884,False
440509,-0.0010780000000000234,False
440643,-0.00045300000000000895,False
450020,-0.0012940000000000035,False
450082,-0.0015229999999999966,False
450175,-0.0005739999999999634,False
450339,-0.0011299999999999644,False
460003,0.0006700000000000039,False
460004,-0.0009740000000000026,False
460037,-0.00046399999999996444,False
460064,-0.0004689999999999972,False
460105,0.0007080000000000142,False
470001,-0.00039600000000000746,False
470008,-0.0004649999999999932,False
470015,-0.0004810000000000092,False
470041,0.0007899999999999574,False
470043,0.0006119999999999876,False
470047,0.0006140000000000034,False
470110,-0.0005319999999999769,False
470232,0.0006849999999999912,False
470240,0.0008179999999999854,False
470244,0.0008140000000000369,False
480059,0.0007990000000000219,False
480064,0.0007130000000000192,False
480162,0.0012049999999999977,False
480184,0.0007959999999999634,False
480464,0.0014089999999999936,False
490008,0.0006710000000000049,False
490037,0.0016550000000000176,False
490521,0.001546999999999965,False
490563,0.0007109999999999964,False
500004,0.0005220000000000224,False
500057,0.0005169999999999897,False
500065,0.0004810000000000092,False
500100,0.0007699999999999929,False
500301,0.0005040000000000044,False
500504,0.00047699999999997744,False
500511,0.0009049999999999891,False
510082,0.0012500000000000011,False
510113,0.0008980000000000099,False
510251,4.300000000001525e-05,False
510266,0.0005859999999999754,False
510457,0.0009959999999999969,False
510550,6.20000000000065e-05,False
510578,0.00011600000000000499,False
510597,0.0009790000000000076,False
510638,5.699999999997374e-05,False
520007,0.0006729999999999792,False
520008,0.0006619999999999959,False
520016,0.0009959999999999969,False
520019,9.300000000000974e-05,False
520022,0.0004090000000000066,False
520023,3.700000000000925e-05,False
520041,0.0010949999999999571,False
520062,5.3999999999998494e-05,False
520071,0.0005190000000000472,False
520077,4.100000000001325e-05,False
520107,0.0010299999999999754,False
520188,0.0004889999999999617,False
530037,-0.001503000000000032,False
530112,-0.0015640000000000098,False
530175,-0.0013989999999999836,False
530219,-0.001623000000000041,False
530240,-0.001367000000000007,False
530249,-0.0015640000000000098,False
530251,-0.001686999999999994,False
540163,-0.0010709999999999886,False
550005,-0.0004279999999999978,False
550041,-0.0015340000000000353,False
550059,-0.0016079999999999983,False
550096,-0.0004870000000000152,False
550137,-0.0016939999999999733,False
550154,-0.0009679999999999966,False
550155,-0.0012180000000000524,False
550197,-0.0014869999999999883,False
550202,-0.0017329999999999846,False
550218,-0.0016460000000000363,False
560027,-0.0011650000000000271,False
560033,-0.0013129999999999947,False
560054,-0.001802999999999999,False
560087,-0.001589000000000007,False
560116,-0.0008490000000000025,False
560121,-0.0010879999999999779,False
560150,-0.0014300000000000146,False
560152,-0.0014939999999999953,False
570022,-0.0015899999999999803,False
570025,-0.001552999999999971,False
570056,-0.0010189999999999921,False
570062,-0.0013719999999999982,False
580104,-0.0010560000000000014,False
580235,0.001542999999999961,False
580270,0.0007580000000000364,False
580275,-0.0004979999999999984,False
580276,-0.00049400000000005,False
580300,0.0007240000000000024,False
580312,-0.0011400000000000299,False
580327,-0.0011369999999999991,False
590002,0.0013929999999999776,False
590005,0.0013679999999999803,False
590031,0.001589000000000007,False
590097,-0.0009620000000000184,False
590287,0.0013430000000000109,False
1248677,-0.0005020000000000024,False
1248907,-0.0008660000000000057,False
1249851,-0.0004089999999999927,False
1250017,-0.0008220000000000172,False
1253039,-0.0005260000000000264,False
1253101,-0.0010740000000000194,False
1253920,-0.00043199999999998795,False
1255502,-0.0009600000000000164,False
1256823,-0.0011430000000000051,False
1257366,-0.00045400000000000995,False
1257695,-0.0008900000000000019,False
1258906,-0.0009500000000000064,False
1258940,-0.0010020000000000029,False
1259412,-0.0010360000000000369,False
1261059,-0.0010840000000000294,False
1261086,-0.0004019999999999996,False
1261579,-0.0010560000000000014,False
1262128,-0.0004109999999999947,False
1262214,-0.0006259999999999044,False
1262715,-0.0006319999999999659,False
1263369,-0.0009109999999999951,False
1263715,-0.0009290000000000131,False
1266657,-0.0009190000000000031,False
1273127,-0.0008699999999999819,False
1275946,-0.0008810000000000207,False
1276528,-0.0008990000000000109,False
1277168,-0.0009399999999999964,False
1277971,-0.0004740000000000022,False
1279500,-0.0009730000000000016,False
1280201,-0.0008190000000000003,False
1280217,-0.0009939999999999949,False
1280240,-0.0003610000000000002,False
1281668,-0.0009359999999999924,False
1281886,-0.0009949999999999681,False
1282736,-0.0010999999999999899,False
1282757,-0.0010130000000000416,False
1283373,-0.00043199999999998795,False
1283724,-0.0003640000000000032,False
1283878,-0.0010320000000000329,False
1283923,-0.0008350000000000024,False
1283936,-0.0009739999999999749,False
1284587,-0.0004240000000000077,False
1285160,-0.0006810000000000427,False
1285317,-0.0011349999999999971,False
1286398,-0.0009059999999999901,False
1287626,-0.0010399999999999854,False
1289288,-0.0009180000000000299,False
1289555,-0.0011470000000000091,False
1289600,-0.0005689999999999862,False
1289656,-0.0005620000000000624,False
1289664,-0.0009220000000000339,False
1290127,-0.0010719999999999619,False
1290568,-0.0005399999999999849,False
1290779,-0.0004919999999999924,False
1290816,-0.00044399999999999995,False
1291080,-0.0011570000000000191,False
1291090,-0.0009290000000000131,False
1291639,-0.00038399999999999546,False
1291794,-0.00047600000000003195,False
1291957,-0.0010060000000000069,False
1292145,-0.0005399999999999849,False
1292195,-0.0006959999999999189,False
1292315,-0.0008209999999999884,False
1292332,-0.0009259999999999824,False
1292336,-0.0009020000000000139,False
1292560,-0.0009969999999999979,False
1293319,-0.0010299999999999754,False
1293758,-0.0008380000000000054,False
1294014,-0.0009549999999999836,False
1294137,-0.0010409999999999586,False
1294743,-0.0010499999999999954,False
1295027,-0.0011429999999999496,False
1295256,-0.0005370000000000097,False
1295305,-0.0012879999999999558,False
1295921,-0.001072000000000073,False
1296273,-0.0010220000000000229,False
1296321,-0.0008690000000000087,False
1296657,-0.0009069999999999911,False
1297026,-0.0010100000000000109,False
1297465,-0.0005180000000000184,False
1297501,-0.0004889999999999894,False
1298281,-0.0009189999999999754,False
1298893,-0.0009569999999999856,False
1299643,-0.0004890000000000172,False
1299775,-0.0004230000000000067,False
1299785,-0.0005049999999999777,False
1300516,-0.0010789999999999966,False
1300912,-0.0005389999999999562,False
1301933,-0.0010499999999999954,False
1302058,-0.00044199999999999795,False
1302117,-0.0011089999999999711,False
1302141,-0.0012020000000000364,False
1302187,-0.0004919999999999924,False
1302523,-0.0011339999999999684,False
1302648,-0.0008749999999999869,False
1303004,-0.0010429999999999606,False
1303279,-0.0004119999999999957,False
1303496,-0.0004230000000000067,False
1303883,-0.0008859999999999979,False
1303952,-0.0012419999999999654,False
1304127,-0.0013919999999999488,False
1304442,-0.0004860000000000142,False
1304678,-0.00043099999999998695,False
1305504,-0.0011950000000000016,False
1305626,-0.0010729999999999906,False
1306029,-0.0010450000000000181,False
1306073,-0.0010519999999999974,False
1306141,-0.00046000000000001595,False
1306299,-0.0005159999999999609,False
1306360,-0.0005550000000000277,False
1306390,-0.0009780000000000344,False
1306537,-0.0005189999999999917,False
1306626,-0.0005049999999999777,False
1306785,-0.0013180000000000414,False
1306980,-0.0011440000000000339,False
1306991,-0.0010660000000000114,False
1307073,-0.001290999999999931,False
1307277,-0.0010170000000000456,False
1307830,-0.0005149999999999877,False
1308314,-0.0005199999999999649,False
1308326,-0.0009460000000000024,False
1308568,-0.0013699999999999823,False
1308582,-0.0010729999999999906,False
1308751,-0.0009199999999999764,False
1308884,-0.0004159999999999997,False
1308957,-0.001306999999999947,False
1309288,-0.00043999999999999595,False
1309492,-0.0005040000000000044,False
1309749,-0.0007080000000000419,False
1310338,-0.0011660000000000004,False
1310395,-0.0010119999999999574,False
1312274,-0.0010040000000000049,False
1313594,-0.0010509999999999686,False
1314897,-0.0010609999999999786,False
1315192,-0.0008569999999999967,False
1315259,-0.0008989999999999831,False
1315296,-0.0010510000000000241,False
1316385,-0.00043199999999998795,False
1316431,-0.0008520000000000194,False
1316437,-0.0010379999999999834,False
1316465,-0.0005140000000000144,False
1317164,-0.0009579999999999866,False
1317277,-0.0009900000000000186,False
1317286,-0.0010169999999999901,False
1317454,-0.0011660000000000004,False
1317612,-0.0008249999999999924,False
1317666,-0.0009000000000000119,False
1318142,-0.0009410000000000251,False
1318737,-0.0007630000000000137,False
1319366,-0.0008920000000000039,False
1319821,-0.0004810000000000092,False
1320166,-0.0010390000000000121,False
1322229,-0.0012290000000000356,False
1322979,-0.0006099999999999994,False
1324542,-0.0005570000000000297,False
1325358,-0.0006920000000000259,False
1327978,-0.0008679999999999799,False
1328066,-0.0010959999999999859,False
1328105,-0.0010499999999999954,False
1329166,-0.0006739999999999524,False
1329196,-0.0006660000000000554,False
1329312,-0.0010680000000000134,False
1329615,-0.0011319999999999664,False
1330031,-0.0008009999999999962,False
1330044,-0.0010249999999999981,False
1330426,-0.00045600000000001195,False
1330642,-0.0012860000000000094,False
1330903,-0.0011420000000000874,False
1331123,-0.0009100000000000219,False
1331993,-0.0013809999999999656,False
1332059,-0.0011569999999999636,False
1332413,-0.0012750000000000261,False
1333246,-0.0010459999999999914,False
1333438,-0.0005430000000000157,False
1333483,-0.0004929999999999657,False
1334084,-0.0008160000000000112,False
1334087,-0.0009280000000000399,False
1334302,-0.0010700000000000154,False
1334423,-0.0009679999999999689,False
1334448,-0.0012510000000000021,False
1334470,-0.0012389999999999901,False
1334597,-0.0010399999999999854,False
1334620,-0.0009559999999999846,False
1334623,-0.0010749999999999926,False
1334644,-0.0010450000000000181,False
1334645,-0.0009859999999999869,False
1334707,-0.0006599999999999939,False
1334858,-0.0006249999999999867,False
1334879,-0.0006430000000000602,False
1335472,-0.0010740000000000194,False
1335564,-0.0012980000000000214,False
1335694,-0.0008819999999999939,False
1335717,-0.0005000000000000004,False
1335718,-0.0006669999999999732,False
1335868,-0.0005770000000000497,False
1336002,-0.0010300000000000309,False
1336008,-0.0010229999999999961,False
1336009,-0.0009440000000000004,False
1336272,-0.0012980000000000214,False
1336453,-0.0008660000000000057,False
1336480,-0.0009020000000000139,False
1336662,-0.00043699999999999295,False
1336687,-0.0009900000000000186,False
1336975,-0.0003969999999999946,False
1337117,-0.0011130000000000306,False
1337221,-0.0012420000000000764,False
1337228,-0.0011679999999999469,False
1337272,-0.0012429999999999941,False
1337325,-0.0013360000000000039,False
1337649,-0.0008750000000000147,False
1337655,-0.0014809999999999546,False
1337687,-0.0004709999999999992,False
1337703,-0.0005500000000000504,False
1337838,-0.0010530000000000261,False
1338128,-0.0009530000000000372,False
1338170,-0.0010339999999999794,False
1338233,-0.0013009999999999966,False
1338266,-0.0013420000000000654,False
1338278,-0.0012910000000000421,False
1338387,-0.0011759999999999549,False
1338430,-0.0011179999999999524,False
1338471,-0.0011099999999999444,False
1338649,-0.0011499999999999844,False
1338675,-0.0010489999999999666,False
1338843,-0.0004119999999999957,False
1339002,-0.0010379999999999834,False
1339149,-0.0011809999999999876,False
1339392,-0.00042599999999998195,False
1339450,-0.0005660000000000664,False
1340454,-0.0005030000000000312,False
1341370,-0.0009959999999999969,False
1341894,-0.0010669999999999846,False
1342255,-0.0008990000000000109,False
1343208,-0.0005720000000000169,False
1343337,-0.0004709999999999992,False
1343401,-0.0011339999999999684,False
1343533,-0.0010310000000000041,False
1343759,-0.0005980000000000985,False
1343871,-0.0011290000000000466,False
1344274,-0.0008569999999999967,False
1344692,-0.0011159999999999504,False
1345553,-0.0010700000000000154,False
1345582,-0.0012220000000000009,False
1345594,-0.0011819999999999609,False
1345798,-0.0010659999999999559,False
1345899,-0.0004109999999999947,False
1346137,-0.0005269999999999997,False
1346387,-0.0005169999999999897,False
1346956,-0.0004730000000000012,False
1346966,-0.00044800000000000395,False
1347120,-0.00044700000000000295,False
